id,summary,host_is_superhost,host_since,host_response_time,neighbourhood,reviews_per_month,property_type,beds,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price_dollars
12209339,"Feel at home in my spacious and light filled apartment with gorgeous hardwood floors, patio and relaxing back deck. Beautiful, creative, artistic environment. Conveniently located, it's a very quiet with a tranquil atmosphere",f,2016-04-03,within an hour,Jamaica Plain,NA,Apartment,1,NA,NA,NA,NA,NA,NA,NA,125
8981656,"Cozy functional private lower level loft: 1 Bedroom,Living/Seating Area, Private bath.  The place features: Washer/Dryer, Cable, Wifi, Fridge, Microwave, Coffee Machine.  Ideally located within close proximity to Jamaica Plain's restaurants, shops and bus/subway stop.  Harmless sweet Bernice Mountain  Dog on site. The internet can be spotty.",f,2015-10-19,within an hour,Jamaica Plain,2.18,Bed & Breakfast,1,95,10,10,10,10,10,10,85
13110347,"My place is close to Stony Brook Station, Chilacates, Sam Adams Brewery, Ulla Cafe, Mike's Gym, Bella Luna/ Milky Way, City Feed & Supply, Stony Brook Wine and Spirits. You’ll love my place because of the neighborhood, the comfy bed, the ambiance, the outdoors space, the proximity to green space,. My place is good for couples, solo adventurers, and business travelers.",f,2014-10-07,within an hour,Jamaica Plain,10.88,Apartment,1,97,10,10,10,10,10,10,61
9833460,"Quiet,clean, and spacious  condo on the first floor of a three story house. You'll be 10 minutes from Copley Square in downtown.  Great restaurants and shops minutes away.   Beautiful Jamaica Pond and Arnold Arboretum a few blocks away.",t,2013-02-09,within a few hours,Jamaica Plain,0.98,House,4,93,10,10,10,10,10,9,250
8801250,This lovely room sits on the first floor of our home that houses 3 other airbnb rooms! Join this lovely collective space where you'll meet travelers from all over the world.,f,2014-08-01,within a few hours,Jamaica Plain,0.48,House,1,90,10,9,10,9,10,10,56
11553697,"Fully furnished/fully equipped three bedroom apt in quiet neighborhood.  Close to the 39 bus, green and orange lines.    Walk to restaurants, stores and pond.  Living rm, dining rm, kitchen.  Front and back porches.  Great location.",f,2013-03-19,N/A,Jamaica Plain,0.52,Apartment,2,80,9,7,9,9,9,8,200
13110084,"2 bedroom apartment with queen sofa bed in LR centrally located in hip and trendy Jamaica Plain, minutes from downtown Boston. Spacious, comfortable, well-appointed and clean as a whistle. Two exterior steps and no stairs inside make it easy to come and go. Enjoy all JP has to offer or spend your days downtown and return to your quiet apartment on a tree lined street. Plenty of free street parking. Cafes and organic grocery, bike paths and subway nearby. Email now to guarantee your reservation!",f,2016-05-19,within an hour,Jamaica Plain,3.93,Apartment,3,94,10,10,10,10,9,9,220
14682931,"My place is close to, The Sam Adams Brewery, Jamaica Pond, Stony Brook Station, Bella Luna Restaurant,  ""Little"" City Feed, Ula Cafe, Mike's Fitness Center, Whole Foods, Stop and Shop, CVS Pharmacy. You’ll love my place because of the comfy bed, the coziness, the high ceilings, the wood floors, the old fashioned charm, the 100% cotton organic bedding, the friendly proprietor, and the quiet location. Good for solo adventurers and business travelers.",t,2015-04-02,within an hour,Jamaica Plain,1,Bed & Breakfast,1,100,10,10,10,10,10,10,80
6425318,"Sunny room in apartment conveniently located in green JP: a 5 minute walk to the Stony Brook T stop, and 15 minutes ride downtown, and an abundance of shops, cafes, restaurants,   moments away, together with Jamaica Pond  and the Arnold Arboretum.",t,2014-04-15,within a few hours,Jamaica Plain,0.52,Bed & Breakfast,1,95,9,9,10,10,9,9,60
2378421,"In the heart of hip JPVillage. Private 3rd floor-great base for Boston visiting: attending conferences, seeing your kids, the various hospital complexes and the sights.Plenty of bicycle kiosks as well as bus and ""T"" access close by.",t,2014-02-11,within a few hours,Jamaica Plain,2.17,House,2,99,10,10,10,10,10,10,125
2443944,Short bus ride to the finish line of the Boston Marathon. Relax here both before and after the marathon.  We are 2 miles from Fenway park and an easy walk!  We have a single air mattress for one more person!.,f,2012-12-19,N/A,Jamaica Plain,NA,House,3,NA,NA,NA,NA,NA,NA,NA,500
14683493,"This Garden Apt is on the lower level of my house and has easy access to the backyard with fountain and quiet patio.  It is also close to J.P. Licks, Centre Street Cafe, The Blue Frog Bakery and many other fine restaurants and shops in short walking distance.  It is perfect for couples, solo adventurers, and business travelers.  The apartment is also close to Jamaica Pond which is great for walking, running or renting a boat.  It is 1.5 miles around the pond.  Close to public transportation.",f,2015-10-23,within an hour,Jamaica Plain,1,Apartment,1,100,10,10,10,10,10,10,149
12949270,"Comfortable queen bed in a quiet room in a colorful artistic home. 2 porches. Hip, green Jamaica Plain neighborhood with great restaurants and cafés. 2 blocks from the 39 bus, 2 blocks from pond/park. 7-10 blocks subway stations. Easy street parking.",f,2014-07-25,within an hour,Jamaica Plain,0.78,Apartment,1,100,10,10,10,10,10,10,65
12781774,"Studio apartment with separate kitchen eating area on top floor inside single family home.  Common front door but you have a locked entrance with your own kitchen, bathroom, bedroom space.  Public transportation around the corner. On-street parking. **Maximum 2 guests**",f,2015-07-22,within a day,Jamaica Plain,1.93,Apartment,1,94,9,10,10,9,9,9,99
8226982,"A private room with a king size bed in a beautiful, spacious apartment. Terrific location! 4 minute walk to the T, and street parking.",f,2013-06-02,within a day,Jamaica Plain,0.69,Apartment,2,100,10,10,10,10,9,9,67
5212321,"If you like friendly, diverse & family oriented neighborhoods you'll love your stay in JamaicaPlain. Beautiful parks Jamaica Pond, Arnold arboretum in a pretty neighborhood & just mins from downtown Boston   There are 2 bdrms, 1&1/2 bths. It has comfortable pretty furnishing & Good linens. A fully equipped kitchen, pretty  dishes & flatware .You'll enjoy cooking and sharing your meals here. With a  TV room and a living room there's enough space to share or tuck in somewhere to be alone.",t,2014-01-28,within an hour,Jamaica Plain,0.13,House,4,100,10,10,10,10,10,10,180
4339392,"Sunny, spacious modern condo w/ open floor plan and big porch. Comfortably sleeps 3: 2 beds + full bath upstairs; downstairs is a chef's kitchen, living & dining room, plus full bath & a den with sectional & TV. 5 minute walk from MBTA Orange Line.",f,2012-08-19,within a few hours,Jamaica Plain,0.32,Apartment,2,100,10,10,10,10,10,10,170
12191871,"This newly renovated apartment in a gorgeous historic house is close to the Orange Line Train for easy urban access.  Located on a beautiful street in Boston's Jamaica Plain neighborhood, close to the Franklin Park Zoo, Arnold Arboretum, Jamaica Pond, and great shops and restaurants!  Great for couples, business travelers, families (with or without kids), and pets. Enjoy easy street parking with convenient access to the Longwood Medical area as well as the rest of the City of Boston.",f,2010-12-09,within an hour,Jamaica Plain,3.56,House,2,100,10,10,10,10,10,10,115
12190053,"Charming Victorian Condo (approx 2000 Sq.Ft) with high ceiling and high windows overlooking trees and beautiful neighborhood. Very spacious rooms on three levels. 5 minute walk to Subway Orange line, buses , stores, restaurants, Arboretum and pond. Elegantly furnished.",f,2013-01-30,N/A,Jamaica Plain,NA,House,3,NA,NA,NA,NA,NA,NA,NA,235
6764572,"Share a large Victorian house with a happy couple. The private room has a king-size bed.  There's a private bathroom. Enjoy breakfast in large garden.  Relax in the hot tub. Safe neighborhood.  2 minute walk to the subway.  Minutes to downtown. Walk to excellent restaurants, galleries, bakeries.",t,2015-06-09,within a few hours,Jamaica Plain,3.53,House,1,95,10,9,10,10,10,9,89
8521792,"Newly built loft in vibrant Jamaica Plain. Vaulted ceilings & sky lights add character, while the open layout allows you to relax comfortably. 5 minute walk to the orange line T gets you to Boston in  15-20min. Check out the local scene and make this your home away from home!",t,2015-07-31,within an hour,,2.49,House,1,95,10,9,10,10,9,9,110
4065322,"A large private room, right next to public transportation, bike-sharing and in walking distance to shopping and dinning in the hip Jamaica Plain neighborhood of Boston. There is a Key LOCK BOX on the back patio. If I'm not present during your check-in, then their will be a set of keys in the LOCK BOX and I will send you the code by message. The apartment is unit #8 on the first floor, on the right side. Free washer/dryer kitchen access Wireless internet Public transit Shops & dining",f,2014-07-07,within an hour,Jamaica Plain,0.99,Apartment,1,93,10,10,10,10,9,9,84
12209147,"Feel at home in my spacious and light filled apartment with gorgeous hardwood floors, patio and relaxing back deck. Beautiful, creative, artistic environment. Conveniently located, it's a very quiet with a tranquil atmosphere Enjoy your private room",f,2016-04-03,within an hour,Jamaica Plain,NA,Apartment,1,NA,NA,NA,NA,NA,NA,NA,125
14501824,"Our 1-bed, in-suite apartment in our historic home is close to Jamaica Plain staples: Ullas & Bella Luna, JP Seafood Cafe, Canto 6, Vee Vee, Caffè Nero, the Stony Brook & Green Street Orange Line MBTA Stations, Franklin Park and playgrounds.  You’ll love our home for it's perfect balance of  proximity to major roadways and downtown Boston AND the sense of being in a quiet, wooded neighborhood.   We are family and dog friendly, welcome couples, solo adventurers and business business travelers.",t,2011-03-18,within a few hours,Jamaica Plain,NA,Apartment,1,NA,NA,NA,NA,NA,NA,NA,130
12274601,"5 min walk to Forest Hills Orange Line Train Station, easy access to downtown, Longwood Med, City Hall.  Large Room, nice bed, quiet at night, close to parks.  I am a friendly host; speaks Spanish and some Portuguese, gay friendly.",f,2014-01-15,a few days or more,Jamaica Plain,0.26,Apartment,1,100,NA,8,10,NA,10,8,65
4457943,"Sunny Boston private bedroom & bathroom on the third floor in a townhome loft in Jamaica Plain, MA 02130 near Orange Line trains, cafes, shops, parks, bike shares, car shares, amazing walkable locale & Boston attractions!  Stairs to 2nd floor - shared full kitchen/living room with ac, wifi & cable tv.  Stairs to 3rd floor - bright, spacious private bedroom with lock, ac, queen bed & private bath! Free street parking on Minton, Merriam, Cornwall, or Amory Street, or on Brookside Avenue.",t,2014-09-03,within an hour,Jamaica Plain,2.02,Townhouse,1,100,10,10,10,10,9,10,86
9865550,"Furnished condo in the Jamaica Plain (JP) neighborhood of Boston, walk to cafés/restaurants/parks/transit - 15mins to downtown. It is a spacious 3rd floor (great sun & skylights) 1BR + Loft.  Building has elevator access-great for strollers, etc.",f,2012-06-15,N/A,Jamaica Plain,0.12,Apartment,1,100,10,8,10,10,8,10,75
4838985,This apartment is filled with light and charm.,f,2011-07-28,within a day,Jamaica Plain,0.36,Apartment,2,90,9,8,10,10,8,9,255
197972,"    Our 450 sf 2 room studio is quiet, private & ideally situated in the heart of JP-a 4 min. walk to the subway. It offers a super comfy bed, a recliner, and all the necessities-wifi, HD cable TV, large eat-in kitchen, and free on-street parking.   ",t,2011-08-13,within an hour,Jamaica Plain,3.86,House,1,96,10,10,10,10,10,10,145
10749312,"This single family home, adorable on the outside, spacious on the inside is a stone's throw from the subway and all the city has to offer yet tucked down a quiet side street that feels world's away. New Listing! Owner is Superhost at another property",f,2016-01-21,within a few hours,Jamaica Plain,0.89,House,4,100,10,10,10,9,9,10,199
1115394,This Boston triple decker is decked out with charm.,f,2011-07-28,within a day,Jamaica Plain,4.73,Apartment,1,96,10,10,10,10,9,9,91
5702292,"This space is great for travelers looking for a space to stay with some privacy and warmth. It is on the first floor with easy access to shared kitchen and bathroom.  Our space close to the orange line, so travel to the rest of the city is easy!",f,2014-08-01,within a few hours,Jamaica Plain,1.25,House,1,91,9,8,9,9,10,9,81
